Date,Branch,Channel,Category,Quantity,Unit Price,Cost,Total Sales,Revenue,Profit,Waste,Status
2023-05-24,Sohar,Online,Wearables,4,74.39,38.69,297.57,297.57,142.81,0.0,Completed
2023-05-24,Muscat,Online,Tablets,3,162.49,83.12,487.47,487.47,238.1,0.0,Completed
2023-05-24,Salalah,Retail,Laptops,1,378.44,219.05,378.44,378.44,159.4,0.0,Completed
2023-05-24,Muscat,Retail,Tablets,3,146.08,82.27,438.24,438.24,191.43,0.0,Completed
2023-05-24,Sohar,Retail,Accessories,1,23.91,16.51,23.91,23.91,7.4,0.0,Completed
2023-05-24,Salalah,Retail,Smartphones,4,257.71,179.13,1030.84,1030.84,314.33,0.0,Completed
2023-05-24,Muscat,Wholesale,Accessories,64,20.76,17.84,1328.67,1328.67,187.17,0.0,Completed
2023-05-25,Salalah,Online,Tablets,4,147.95,80.62,591.81,591.81,269.33,0.0,Completed
2023-05-25,Muscat,Retail,Smartphones,2,264.25,143.21,528.51,528.51,242.09,0.0,Completed
2023-05-25,Sohar,Retail,Wearables,1,87.57,48.43,87.57,0.0,-11.21,11.21,Returned
2023-05-25,Salalah,Online,Smartphones,5,253.86,173.58,1269.31,0.0,-698.29,698.29,Returned
2023-05-26,Sohar,Online,Accessories,2,26.67,15.85,53.34,53.34,21.64,0.0,Completed
2023-05-26,Nizwa,Online,Accessories,3,22.77,13.24,68.31,68.31,28.59,0.0,Completed
2023-05-26,Salalah,Online,Smartphones,2,272.96,151.11,545.93,545.93,243.7,0.0,Completed
2023-05-27,Muscat,Wholesale,Wearables,36,67.85,49.36,2442.76,2442.76,665.7,0.0,Completed
2023-05-27,Muscat,Online,Wearables,1,74.4,45.66,74.4,74.4,28.74,0.0,Completed
2023-05-27,Nizwa,Retail,Tablets,3,141.56,71.46,424.69,424.69,210.3,0.0,Completed
2023-05-27,Salalah,Online,Smartphones,5,236.5,130.99,1182.5,1182.5,527.56,0.0,Completed
2023-05-27,Sohar,Online,Smartphones,4,233.22,142.31,932.87,932.87,363.64,0.0,Completed
2023-05-28,Salalah,Retail,Smartphones,3,264.63,173.95,793.89,793.89,272.05,0.0,Completed
2023-05-28,Salalah,Online,Smartphones,4,270.68,165.58,1082.7,1082.7,420.4,0.0,Completed
2023-05-28,Muscat,Online,Smartphones,4,227.32,155.01,909.29,909.29,289.23,0.0,Completed
2023-05-28,Muscat,Retail,Accessories,4,24.01,13.53,96.05,96.05,41.91,0.0,Completed
2023-05-28,Salalah,Retail,Laptops,5,381.53,214.56,1907.67,1907.67,834.87,0.0,Completed
2023-05-29,Sohar,Online,Laptops,2,382.09,234.12,764.18,764.18,295.95,0.0,Completed
2023-05-29,Nizwa,Online,Smartphones,4,262.64,149.4,1050.56,1050.56,452.96,0.0,Completed
2023-05-29,Muscat,Online,Accessories,4,26.58,18.58,106.3,106.3,31.98,0.0,Completed
2023-05-29,Nizwa,Retail,Wearables,3,77.07,38.63,231.21,231.21,115.32,0.0,Completed
2023-05-29,Muscat,Retail,Smartphones,3,230.23,148.3,690.68,0.0,-253.27,253.27,Returned
2023-05-29,Muscat,Retail,Laptops,5,320.73,211.2,1603.67,1603.67,547.66,0.0,Completed
2023-05-29,Muscat,Online,Smartphones,2,269.21,162.15,538.42,0.0,-65.86,65.86,Returned
2023-05-30,Muscat,Wholesale,Accessories,30,20.9,15.4,626.93,626.93,164.92,0.0,Completed
2023-05-30,Sohar,Retail,Accessories,2,23.4,13.88,46.81,46.81,19.06,0.0,Completed
2023-05-30,Muscat,Retail,Smartphones,1,272.66,154.14,272.66,272.66,118.53,0.0,Completed
2023-05-30,Salalah,Retail,Accessories,4,25.58,13.13,102.33,102.33,49.81,0.0,Completed
2023-05-30,Nizwa,Online,Accessories,2,25.06,14.83,50.13,50.13,20.47,0.0,Completed
2023-05-30,Muscat,Retail,Wearables,3,72.92,48.28,218.75,218.75,73.9,0.0,Completed
2023-05-31,Muscat,Online,Smartphones,1,229.07,144.24,229.07,229.07,84.83,0.0,Completed
2023-05-31,Muscat,Wholesale,Smartphones,30,207.97,178.31,6239.23,6239.23,889.95,0.0,Completed
2023-05-31,Salalah,Online,Laptops,4,372.33,234.57,1489.32,0.0,-901.29,901.29,Returned
2023-05-31,Muscat,Online,Accessories,2,23.16,14.26,46.32,46.32,17.8,0.0,Completed
2023-05-31,Muscat,Online,Accessories,5,23.73,12.67,118.65,118.65,55.32,0.0,Completed
2023-05-31,Salalah,Wholesale,Wearables,42,65.06,43.56,2732.52,2732.52,903.03,0.0,Completed
2023-05-31,Salalah,Retail,Smartphones,3,258.7,151.06,776.1,776.1,322.93,0.0,Completed
2023-06-01,Muscat,Retail,Smartphones,3,271.47,168.44,814.41,814.41,309.11,0.0,Completed
2023-06-01,Salalah,Wholesale,Smartphones,76,183.93,141.97,13978.51,13978.51,3188.82,0.0,Completed
2023-06-01,Muscat,Retail,Smartphones,2,248.8,150.28,497.6,497.6,197.04,0.0,Completed
2023-06-01,Nizwa,Wholesale,Wearables,34,67.87,53.86,2307.53,2307.53,476.25,0.0,Completed
2023-06-01,Sohar,Retail,Accessories,3,27.23,17.41,81.7,81.7,29.48,0.0,Completed
2023-06-01,Muscat,Retail,Laptops,3,327.69,172.66,983.06,983.06,465.08,0.0,Completed
2023-06-01,Muscat,Retail,Wearables,4,75.7,38.11,302.8,0.0,-33.82,33.82,Returned
2023-06-01,Nizwa,Online,Laptops,5,338.12,224.55,1690.61,1690.61,567.85,0.0,Completed
2023-06-01,Salalah,Retail,Wearables,5,82.84,54.57,414.2,414.2,141.33,0.0,Completed
2023-06-01,Salalah,Retail,Accessories,2,23.85,13.41,47.71,47.71,20.89,0.0,Completed
2023-06-02,Salalah,Retail,Accessories,2,24.81,16.63,49.62,49.62,16.37,0.0,Completed
2023-06-02,Nizwa,Online,Wearables,3,81.63,44.57,244.9,244.9,111.2,0.0,Completed
2023-06-02,Nizwa,Online,Accessories,3,23.02,11.81,69.06,69.06,33.63,0.0,Completed
2023-06-02,Muscat,Online,Smartphones,1,268.6,172.54,268.6,268.6,96.06,0.0,Completed
2023-06-03,Sohar,Wholesale,Smartphones,12,207.53,169.51,2490.33,2490.33,456.18,0.0,Completed
2023-06-03,Salalah,Retail,Smartphones,2,237.27,151.48,474.53,474.53,171.57,0.0,Completed
2023-06-03,Salalah,Online,Smartphones,3,263.65,173.41,790.96,790.96,270.72,0.0,Completed
2023-06-03,Sohar,Online,Accessories,3,27.34,16.22,82.01,0.0,-23.68,23.68,Returned
2023-06-04,Muscat,Online,Smartphones,4,243.38,169.61,973.5,973.5,295.06,0.0,Completed
2023-06-04,Salalah,Online,Laptops,4,378.94,262.2,1515.78,1515.78,467.0,0.0,Completed
2023-06-04,Nizwa,Retail,Smartphones,5,249.37,139.86,1246.87,1246.87,547.56,0.0,Completed
2023-06-04,Sohar,Retail,Accessories,1,25.04,12.88,25.04,25.04,12.16,0.0,Completed
2023-06-04,Salalah,Online,Smartphones,2,238.44,151.58,476.88,476.88,173.71,0.0,Completed
2023-06-05,Nizwa,Retail,Accessories,3,25.11,13.44,75.33,75.33,35.0,0.0,Completed
2023-06-05,Sohar,Retail,Accessories,5,26.79,15.55,133.93,133.93,56.16,0.0,Completed
2023-06-05,Sohar,Online,Smartphones,5,236.67,124.01,1183.37,1183.37,563.33,0.0,Completed
2023-06-05,Muscat,Online,Wearables,1,86.54,53.91,86.54,86.54,32.64,0.0,Completed
2023-06-05,Nizwa,Online,Laptops,4,342.78,174.95,1371.12,1371.12,671.32,0.0,Completed
2023-06-06,Sohar,Wholesale,Accessories,20,19.56,12.71,391.14,391.14,136.92,0.0,Completed
2023-06-06,Salalah,Retail,Accessories,1,25.27,17.62,25.27,25.27,7.65,0.0,Completed
2023-06-06,Salalah,Online,Wearables,3,84.34,54.2,253.01,253.01,90.41,0.0,Completed
2023-06-07,Sohar,Retail,Smartphones,5,271.88,141.33,1359.42,1359.42,652.79,0.0,Completed
2023-06-07,Muscat,Retail,Accessories,2,24.9,16.25,49.81,49.81,17.31,0.0,Completed
2023-06-07,Salalah,Wholesale,Wearables,68,66.7,43.08,4535.29,4535.29,1605.81,0.0,Completed
2023-06-07,Sohar,Online,Accessories,1,26.44,16.49,26.44,26.44,9.95,0.0,Completed
2023-06-07,Muscat,Retail,Smartphones,4,242.46,155.54,969.82,969.82,347.66,0.0,Completed
2023-06-08,Salalah,Retail,Tablets,4,151.12,98.32,604.48,604.48,211.21,0.0,Completed
2023-06-08,Nizwa,Retail,Smartphones,3,269.93,171.57,809.8,809.8,295.09,0.0,Completed
2023-06-08,Muscat,Retail,Laptops,4,367.36,220.48,1469.46,1469.46,587.55,0.0,Completed
2023-06-08,Muscat,Retail,Laptops,2,342.21,210.34,684.42,684.42,263.74,0.0,Completed
2023-06-08,Muscat,Retail,Smartphones,1,247.61,129.83,247.61,247.61,117.78,0.0,Completed
2023-06-08,Muscat,Online,Laptops,1,332.48,229.32,332.48,332.48,103.16,0.0,Completed
2023-06-08,Nizwa,Retail,Smartphones,2,244.07,138.58,488.14,488.14,210.99,0.0,Completed
2023-06-09,Sohar,Online,Laptops,1,349.77,242.88,349.77,349.77,106.89,0.0,Completed
2023-06-09,Nizwa,Retail,Laptops,1,329.48,203.22,329.48,329.48,126.26,0.0,Completed
2023-06-10,Sohar,Online,Laptops,1,329.49,192.81,329.49,329.49,136.68,0.0,Completed
2023-06-10,Sohar,Retail,Accessories,1,26.46,18.29,26.46,26.46,8.17,0.0,Completed
2023-06-10,Muscat,Online,Smartphones,4,257.72,136.58,1030.87,1030.87,484.55,0.0,Completed
2023-06-10,Muscat,Retail,Smartphones,4,258.19,142.16,1032.77,1032.77,464.12,0.0,Completed
2023-06-10,Salalah,Wholesale,Laptops,33,298.0,217.13,9834.03,9834.03,2668.64,0.0,Completed
2023-06-10,Muscat,Retail,Accessories,5,26.0,16.37,129.99,129.99,48.13,0.0,Completed
2023-06-10,Nizwa,Retail,Wearables,1,76.16,49.39,76.16,76.16,26.77,0.0,Completed
2023-06-11,Sohar,Retail,Accessories,4,23.21,12.21,92.85,92.85,44.02,0.0,Completed
2023-06-11,Muscat,Retail,Smartphones,4,256.21,169.26,1024.85,1024.85,347.82,0.0,Completed
2023-06-11,Nizwa,Retail,Wearables,5,83.36,50.42,416.8,0.0,-66.41,66.41,Returned
2023-06-12,Muscat,Retail,Laptops,1,323.22,196.07,323.22,323.22,127.15,0.0,Completed
2023-06-12,Salalah,Retail,Accessories,5,23.42,15.32,117.12,117.12,40.54,0.0,Completed
2023-06-12,Salalah,Online,Accessories,5,25.23,13.22,126.17,126.17,60.07,0.0,Completed
2023-06-13,Muscat,Online,Accessories,3,24.83,12.79,74.49,74.49,36.13,0.0,Completed
2023-06-13,Salalah,Online,Accessories,4,25.45,16.26,101.8,101.8,36.76,0.0,Completed
2023-06-13,Salalah,Online,Laptops,1,329.18,170.59,329.18,329.18,158.59,0.0,Completed
2023-06-13,Salalah,Wholesale,Wearables,100,61.07,40.23,6106.55,0.0,-3939.11,3939.11,Returned
2023-06-13,Nizwa,Retail,Accessories,2,25.97,16.4,51.93,51.93,19.14,0.0,Completed
2023-06-13,Muscat,Online,Smartphones,5,235.99,155.26,1179.93,1179.93,403.63,0.0,Completed
2023-06-14,Sohar,Online,Tablets,3,146.57,74.7,439.72,439.72,215.62,0.0,Completed
2023-06-14,Muscat,Retail,Accessories,1,23.89,15.47,23.89,23.89,8.42,0.0,Completed
2023-06-14,Muscat,Retail,Accessories,5,22.6,12.71,112.98,112.98,49.43,0.0,Completed
2023-06-14,Muscat,Online,Smartphones,4,235.03,122.27,940.11,940.11,451.03,0.0,Completed
2023-06-14,Sohar,Retail,Smartphones,1,245.29,156.26,245.29,245.29,89.02,0.0,Completed
2023-06-14,Sohar,Retail,Tablets,5,146.72,75.86,733.62,733.62,354.35,0.0,Completed
2023-06-15,Nizwa,Retail,Accessories,1,24.47,12.51,24.47,24.47,11.95,0.0,Completed
2023-06-15,Muscat,Online,Smartphones,4,241.73,141.39,966.93,966.93,401.36,0.0,Completed
2023-06-16,Nizwa,Online,Smartphones,3,256.28,146.27,768.85,768.85,330.04,0.0,Completed
2023-06-16,Muscat,Online,Smartphones,2,272.99,168.3,545.98,545.98,209.37,0.0,Completed
2023-06-16,Salalah,Retail,Smartphones,3,237.59,165.58,712.77,712.77,216.04,0.0,Completed
2023-06-16,Muscat,Online,Laptops,4,332.5,188.83,1330.01,1330.01,574.67,0.0,Completed
2023-06-16,Muscat,Online,Tablets,3,139.84,93.82,419.52,419.52,138.05,0.0,Completed
2023-06-16,Muscat,Retail,Accessories,5,23.75,11.9,118.75,118.75,59.26,0.0,Completed
2023-06-17,Nizwa,Online,Smartphones,4,258.11,138.62,1032.44,1032.44,477.96,0.0,Completed
2023-06-17,Sohar,Online,Smartphones,4,227.33,151.75,909.33,909.33,302.33,0.0,Completed
2023-06-17,Nizwa,Retail,Smartphones,3,255.91,165.35,767.74,767.74,271.69,0.0,Completed
2023-06-17,Salalah,Retail,Smartphones,1,272.9,153.81,272.9,272.9,119.09,0.0,Completed
2023-06-18,Salalah,Retail,Laptops,1,321.1,199.28,321.1,321.1,121.82,0.0,Completed
2023-06-18,Sohar,Online,Laptops,3,350.57,242.84,1051.7,1051.7,323.18,0.0,Completed
2023-06-18,Sohar,Online,Smartphones,5,229.1,123.19,1145.52,1145.52,529.58,0.0,Completed
2023-06-18,Nizwa,Retail,Accessories,2,26.32,14.88,52.65,52.65,22.89,0.0,Completed
2023-06-18,Muscat,Retail,Smartphones,2,253.42,167.06,506.85,0.0,-145.02,145.02,Returned
2023-06-18,Sohar,Online,Smartphones,1,235.37,118.5,235.37,235.37,116.87,0.0,Completed
2023-06-19,Muscat,Online,Wearables,4,81.01,52.1,324.03,0.0,-131.29,131.29,Returned
2023-06-19,Salalah,Online,Accessories,4,23.54,16.1,94.16,94.16,29.78,0.0,Completed
2023-06-19,Muscat,Retail,Laptops,4,366.35,189.52,1465.4,1465.4,707.31,0.0,Completed
2023-06-19,Sohar,Retail,Smartphones,1,254.07,127.54,254.07,254.07,126.53,0.0,Completed
2023-06-19,Muscat,Online,Laptops,3,347.03,200.12,1041.08,1041.08,440.72,0.0,Completed
2023-06-19,Muscat,Retail,Smartphones,4,253.92,145.91,1015.69,1015.69,432.07,0.0,Completed
2023-06-20,Sohar,Online,Accessories,5,22.63,13.64,113.17,113.17,44.95,0.0,Completed
2023-06-20,Salalah,Online,Smartphones,3,270.02,151.08,810.05,810.05,356.81,0.0,Completed
2023-06-20,Muscat,Retail,Accessories,3,25.95,14.95,77.85,77.85,33.01,0.0,Completed
2023-06-20,Muscat,Online,Accessories,3,24.92,13.59,74.76,74.76,34.0,0.0,Completed
2023-06-20,Muscat,Retail,Accessories,2,25.13,13.22,50.26,50.26,23.81,0.0,Completed
2023-06-20,Muscat,Online,Smartphones,1,264.03,162.66,264.03,264.03,101.37,0.0,Completed
2023-06-21,Sohar,Online,Laptops,2,362.43,252.92,724.86,724.86,219.03,0.0,Completed
2023-06-21,Nizwa,Retail,Smartphones,5,244.32,161.53,1221.59,1221.59,413.93,0.0,Completed
2023-06-21,Muscat,Online,Smartphones,3,260.7,173.82,782.11,782.11,260.65,0.0,Completed
2023-06-21,Salalah,Online,Tablets,1,151.4,97.25,151.4,151.4,54.16,0.0,Completed
2023-06-21,Nizwa,Retail,Tablets,2,139.46,88.89,278.92,278.92,101.14,0.0,Completed
2023-06-21,Muscat,Retail,Smartphones,4,241.03,148.3,964.1,964.1,370.9,0.0,Completed
2023-06-21,Salalah,Online,Smartphones,2,233.87,146.01,467.74,467.74,175.72,0.0,Completed
2023-06-21,Sohar,Retail,Smartphones,5,247.43,162.91,1237.14,1237.14,422.58,0.0,Completed
2023-06-22,Salalah,Wholesale,Smartphones,30,198.94,171.36,5968.12,5968.12,827.43,0.0,Completed
2023-06-22,Sohar,Online,Smartphones,4,271.11,169.9,1084.45,1084.45,404.83,0.0,Completed
2023-06-22,Salalah,Online,Laptops,3,335.34,175.2,1006.03,1006.03,480.43,0.0,Completed
2023-06-22,Muscat,Retail,Accessories,3,24.65,15.47,73.94,73.94,27.53,0.0,Completed
2023-06-22,Nizwa,Retail,Smartphones,5,255.52,174.01,1277.6,1277.6,407.54,0.0,Completed
2023-06-22,Nizwa,Wholesale,Accessories,68,19.21,15.78,1306.05,1306.05,233.34,0.0,Completed
2023-06-22,Muscat,Online,Smartphones,2,228.93,121.04,457.86,457.86,215.79,0.0,Completed
2023-06-22,Sohar,Online,Accessories,3,27.31,17.97,81.92,81.92,28.02,0.0,Completed
2023-06-22,Nizwa,Wholesale,Laptops,56,270.29,185.52,15136.21,15136.21,4746.85,0.0,Completed
2023-06-22,Muscat,Retail,Smartphones,1,268.49,182.67,268.49,268.49,85.82,0.0,Completed
2023-06-23,Muscat,Online,Laptops,2,337.51,202.9,675.01,675.01,269.21,0.0,Completed
2023-06-23,Salalah,Retail,Wearables,2,77.64,49.8,155.28,155.28,55.68,0.0,Completed
2023-06-23,Salalah,Online,Smartphones,4,267.78,165.5,1071.13,1071.13,409.13,0.0,Completed
2023-06-23,Muscat,Retail,Smartphones,1,251.23,175.86,251.23,251.23,75.38,0.0,Completed
2023-06-23,Sohar,Online,Laptops,2,380.15,208.0,760.31,760.31,344.31,0.0,Completed
2023-06-23,Salalah,Online,Smartphones,3,255.07,164.07,765.21,765.21,273.01,0.0,Completed
2023-06-24,Salalah,Retail,Laptops,2,316.4,208.06,632.8,632.8,216.67,0.0,Completed
2023-06-24,Muscat,Retail,Smartphones,3,246.04,162.78,738.13,738.13,249.79,0.0,Completed
2023-06-24,Muscat,Retail,Smartphones,5,249.24,162.22,1246.2,1246.2,435.12,0.0,Completed
2023-06-25,Nizwa,Online,Smartphones,5,246.05,129.26,1230.26,1230.26,583.95,0.0,Completed
2023-06-25,Muscat,Wholesale,Smartphones,56,188.57,157.44,10559.89,10559.89,1743.2,0.0,Completed
2023-06-25,Muscat,Online,Accessories,4,25.6,16.45,102.39,102.39,36.61,0.0,Completed
2023-06-25,Muscat,Retail,Smartphones,2,255.7,130.04,511.4,0.0,-166.49,166.49,Returned
2023-06-25,Sohar,Wholesale,Tablets,11,108.55,70.28,1194.03,1194.03,420.96,0.0,Completed
2023-06-26,Sohar,Retail,Wearables,2,87.95,54.66,175.89,175.89,66.57,0.0,Completed
2023-06-26,Muscat,Retail,Laptops,2,378.94,238.46,757.88,757.88,280.97,0.0,Completed
2023-06-26,Salalah,Online,Laptops,1,376.41,208.81,376.41,376.41,167.61,0.0,Completed
2023-06-26,Muscat,Retail,Smartphones,4,248.26,133.96,993.04,993.04,457.21,0.0,Completed
2023-06-27,Muscat,Retail,Smartphones,5,273.32,163.88,1366.6,1366.6,547.21,0.0,Completed
2023-06-27,Sohar,Retail,Laptops,4,367.96,205.16,1471.84,1471.84,651.21,0.0,Completed
2023-06-27,Sohar,Retail,Accessories,2,23.75,12.09,47.5,47.5,23.32,0.0,Completed
2023-06-27,Muscat,Online,Smartphones,2,236.56,153.09,473.12,473.12,166.94,0.0,Completed
2023-06-27,Nizwa,Retail,Wearables,1,74.1,50.47,74.1,74.1,23.63,0.0,Completed
2023-06-27,Muscat,Retail,Tablets,2,148.47,75.25,296.94,296.94,146.43,0.0,Completed
2023-06-27,Muscat,Retail,Wearables,1,80.16,44.4,80.16,80.16,35.75,0.0,Completed
2023-06-27,Muscat,Retail,Laptops,2,315.94,195.19,631.88,631.88,241.5,0.0,Completed
2023-06-28,Sohar,Wholesale,Tablets,11,129.24,106.5,1421.6,1421.6,250.07,0.0,Completed
2023-06-28,Sohar,Online,Smartphones,1,229.4,140.27,229.4,229.4,89.14,0.0,Completed
2023-06-28,Muscat,Online,Accessories,5,26.62,13.46,133.08,133.08,65.78,0.0,Completed
2023-06-28,Muscat,Online,Accessories,4,26.61,16.17,106.46,106.46,41.79,0.0,Completed
2023-06-28,Sohar,Online,Accessories,2,25.38,14.86,50.76,50.76,21.04,0.0,Completed
2023-06-28,Salalah,Retail,Tablets,4,147.7,74.52,590.79,590.79,292.7,0.0,Completed
2023-06-29,Salalah,Online,Laptops,5,336.35,171.15,1681.73,1681.73,825.98,0.0,Completed
2023-06-29,Muscat,Online,Accessories,3,24.68,15.0,74.03,74.03,29.04,0.0,Completed
2023-06-29,Nizwa,Retail,Laptops,1,330.53,185.61,330.53,330.53,144.92,0.0,Completed
2023-06-29,Muscat,Retail,Tablets,2,154.4,96.64,308.8,308.8,115.51,0.0,Completed
2023-06-30,Nizwa,Online,Accessories,2,25.19,13.66,50.37,50.37,23.05,0.0,Completed
2023-06-30,Muscat,Wholesale,Accessories,48,21.68,18.66,1040.5,1040.5,144.71,0.0,Completed
2023-06-30,Salalah,Wholesale,Wearables,14,61.93,40.08,867.08,867.08,305.94,0.0,Completed
2023-06-30,Muscat,Online,Smartphones,1,229.08,141.91,229.08,229.08,87.17,0.0,Completed
2023-06-30,Salalah,Wholesale,Wearables,33,62.46,50.95,2061.26,2061.26,379.78,0.0,Completed
2023-06-30,Salalah,Wholesale,Laptops,26,262.69,169.87,6829.9,6829.9,2413.39,0.0,Completed
2023-06-30,Sohar,Online,Accessories,3,23.17,15.5,69.52,69.52,23.03,0.0,Completed
2023-07-01,Muscat,Online,Accessories,5,25.02,17.09,125.09,125.09,39.65,0.0,Completed
2023-07-01,Salalah,Retail,Accessories,2,25.29,16.62,50.57,50.57,17.33,0.0,Completed
2023-07-01,Sohar,Online,Laptops,1,362.37,241.46,362.37,362.37,120.91,0.0,Completed
2023-07-01,Muscat,Online,Laptops,3,349.14,195.9,1047.43,1047.43,459.73,0.0,Completed
2023-07-02,Muscat,Retail,Laptops,1,324.9,200.0,324.9,324.9,124.9,0.0,Completed
2023-07-02,Muscat,Retail,Accessories,1,24.28,15.22,24.28,24.28,9.06,0.0,Completed
2023-07-02,Nizwa,Online,Accessories,5,24.68,17.05,123.4,123.4,38.16,0.0,Completed
2023-07-02,Muscat,Retail,Smartphones,5,270.36,187.62,1351.79,1351.79,413.68,0.0,Completed
2023-07-02,Sohar,Retail,Smartphones,1,237.57,140.03,237.57,237.57,97.53,0.0,Completed
2023-07-03,Muscat,Wholesale,Smartphones,90,185.24,119.44,16671.5,16671.5,5921.83,0.0,Completed
2023-07-03,Muscat,Online,Accessories,1,24.59,15.93,24.59,24.59,8.66,0.0,Completed
2023-07-03,Muscat,Retail,Smartphones,3,250.02,140.05,750.06,750.06,329.9,0.0,Completed
2023-07-03,Salalah,Online,Tablets,1,144.12,79.86,144.12,144.12,64.25,0.0,Completed
2023-07-03,Salalah,Retail,Smartphones,5,237.22,126.61,1186.11,1186.11,553.05,0.0,Completed
2023-07-03,Muscat,Retail,Smartphones,2,237.45,163.27,474.91,474.91,148.36,0.0,Completed
2023-07-03,Nizwa,Retail,Tablets,2,135.8,72.58,271.6,271.6,126.44,0.0,Completed
2023-07-04,Salalah,Online,Accessories,1,23.31,13.85,23.31,23.31,9.47,0.0,Completed
2023-07-04,Muscat,Online,Smartphones,3,244.26,165.77,732.79,732.79,235.48,0.0,Completed
2023-07-04,Muscat,Retail,Wearables,5,83.96,51.03,419.79,419.79,164.63,0.0,Completed
2023-07-05,Muscat,Retail,Accessories,5,23.51,12.97,117.55,117.55,52.71,0.0,Completed
2023-07-06,Salalah,Retail,Laptops,2,374.62,255.35,749.24,749.24,238.54,0.0,Completed
2023-07-06,Nizwa,Online,Accessories,5,22.95,14.58,114.76,114.76,41.84,0.0,Completed
2023-07-06,Sohar,Retail,Smartphones,3,236.32,153.18,708.95,708.95,249.4,0.0,Completed
2023-07-06,Muscat,Retail,Tablets,3,164.33,106.86,492.98,492.98,172.4,0.0,Completed
2023-07-06,Muscat,Online,Laptops,5,349.82,209.63,1749.08,1749.08,700.91,0.0,Completed
2023-07-06,Salalah,Online,Wearables,1,78.41,48.22,78.41,78.41,30.19,0.0,Completed
2023-07-07,Nizwa,Online,Wearables,3,78.24,41.25,234.71,234.71,110.95,0.0,Completed
2023-07-07,Muscat,Retail,Smartphones,2,227.46,147.36,454.92,454.92,160.21,0.0,Completed
2023-07-07,Salalah,Retail,Wearables,1,85.72,46.32,85.72,85.72,39.4,0.0,Completed
2023-07-07,Muscat,Retail,Accessories,1,25.03,12.58,25.03,25.03,12.45,0.0,Completed
2023-07-08,Sohar,Wholesale,Accessories,100,19.92,14.21,1991.84,1991.84,570.89,0.0,Completed
2023-07-08,Sohar,Online,Laptops,5,382.45,250.85,1912.27,1912.27,658.03,0.0,Completed
2023-07-08,Muscat,Retail,Laptops,4,328.46,187.95,1313.86,1313.86,562.06,0.0,Completed
2023-07-08,Muscat,Retail,Accessories,3,26.3,17.89,78.91,78.91,25.24,0.0,Completed
2023-07-08,Muscat,Online,Laptops,5,342.55,176.17,1712.76,1712.76,831.9,0.0,Completed
2023-07-09,Sohar,Online,Accessories,5,25.71,14.08,128.54,128.54,58.15,0.0,Completed
2023-07-09,Salalah,Retail,Tablets,2,140.01,70.21,280.01,280.01,139.6,0.0,Completed
2023-07-09,Salalah,Online,Smartphones,2,250.12,145.33,500.23,500.23,209.57,0.0,Completed
2023-07-09,Nizwa,Retail,Laptops,1,349.9,213.81,349.9,349.9,136.09,0.0,Completed
2023-07-10,Muscat,Retail,Accessories,3,23.24,11.8,69.72,69.72,34.33,0.0,Completed
2023-07-10,Sohar,Retail,Tablets,3,143.79,95.8,431.36,431.36,143.95,0.0,Completed
2023-07-10,Muscat,Online,Accessories,4,26.19,14.74,104.78,104.78,45.83,0.0,Completed
2023-07-10,Salalah,Online,Accessories,1,27.2,16.57,27.2,27.2,10.63,0.0,Completed
2023-07-10,Muscat,Wholesale,Accessories,26,19.01,11.91,494.14,494.14,184.51,0.0,Completed
2023-07-10,Muscat,Online,Smartphones,5,250.72,166.83,1253.62,1253.62,419.45,0.0,Completed
2023-07-11,Salalah,Online,Smartphones,1,254.16,157.78,254.16,254.16,96.39,0.0,Completed
2023-07-11,Nizwa,Retail,Wearables,2,73.98,47.87,147.96,147.96,52.21,0.0,Completed
2023-07-11,Muscat,Retail,Tablets,3,143.07,98.8,429.2,429.2,132.82,0.0,Completed
2023-07-11,Sohar,Retail,Wearables,5,82.82,53.38,414.09,414.09,147.21,0.0,Completed
2023-07-12,Muscat,Online,Smartphones,3,238.02,138.23,714.06,714.06,299.35,0.0,Completed
2023-07-12,Sohar,Retail,Smartphones,4,264.88,157.32,1059.54,1059.54,430.27,0.0,Completed
2023-07-12,Muscat,Online,Tablets,5,153.7,95.42,768.49,768.49,291.4,0.0,Completed
2023-07-12,Muscat,Retail,Tablets,2,156.11,104.71,312.21,312.21,102.8,0.0,Completed
2023-07-12,Salalah,Retail,Smartphones,2,256.84,155.1,513.67,513.67,203.47,0.0,Completed
2023-07-13,Nizwa,Online,Accessories,3,26.94,13.83,80.83,80.83,39.35,0.0,Completed
2023-07-13,Muscat,Retail,Wearables,1,77.34,41.02,77.34,77.34,36.32,0.0,Completed
2023-07-13,Muscat,Online,Smartphones,4,234.96,157.9,939.83,939.83,308.24,0.0,Completed
2023-07-13,Muscat,Retail,Tablets,4,164.52,111.18,658.09,658.09,213.39,0.0,Completed
2023-07-13,Salalah,Retail,Tablets,4,137.63,71.03,550.52,550.52,266.4,0.0,Completed
2023-07-13,Sohar,Retail,Smartphones,5,260.71,146.67,1303.56,0.0,-438.47,438.47,Returned
2023-07-13,Muscat,Online,Accessories,1,22.52,14.59,22.52,22.52,7.93,0.0,Completed
2023-07-13,Salalah,Online,Smartphones,3,252.46,174.98,757.38,757.38,232.45,0.0,Completed
2023-07-13,Nizwa,Retail,Wearables,3,80.55,51.33,241.66,241.66,87.67,0.0,Completed
2023-07-14,Nizwa,Wholesale,Tablets,60,130.83,90.5,7849.58,7849.58,2419.85,0.0,Completed
